;espn_id;home_team;away_team;home_abbrev;away_abbrev;score_home;score_away;date;cup;article_title;article
11;665800;sc Heerenveen;Feyenoord;HEE;FEY;0;1;2023-03-01Z;2022-23 KNVB Beker, Kwartfinales;Feyenoord wint nipt van Heerenveen en is halvefinalist;"Feyenoord mag zich halvefinalist in de TOTO KNVB Beker noemen. De Rotterdammers hadden in Heerenveen veel moeite met sc Heerenveen, maar wonnen de wedstrijd met 0-1 door een doelpunt van Santiago Gimenez.

 Voor de wedstrijd kwam Feyenoord-trainer Arne Slot met goed nieuws. Sebastian Szymański keert aankomend weekend namelijk na langdurig blessureleed terug in de selectie.

 In de eerste helft was Heerenveen de bovenliggende partij. Vooral Sydney van Hooijdonk kwam in de buurt van de Feyenoord-goal, maar was nogal druistig in de afronding. Vooral in de 30ste minuut kreeg de spits een gigantische kans. De aanvaller schoot echter van dichtbij in het zijnet. Feyenoord speelde behoorlijk matig. De Rotterdammers creëerden nagenoeg niks en moesten lijdzaam toezien hoe de Friezen het tempo dicteerden.

 De ploegen gingen rusten met de brilstand op het bord. Vooral Feyenoord zal het kwartier pauze gebruikt hebben om de tactiek op orde te krijgen. Dat betaalde zich bijna meteen aan toen Santiago Gimenez in de 48ste minuut een goede kans kreeg. Het niveau in de wedstrijd ging daarna hard achteruit. Als er een ploeg recht had op een doelpunt was het Heerenveen, maar de ploeg van Kees van Wonderen was niet per se dominant.

 Geen strafschop Heerenveen, doelpunt Feyenoord
Het dacht wel recht te hebben op een strafschop. In de 69ste minuut werd Osame Sahraoui naar de grond getrokken door Neraysho Kasanwirjo. Scheidsrechter Pol van Boekel besloot de bal niet op de stip te leggen en ook de VAR greep niet in.

 Ondanks dat Heerenveen iets beter was, bleef Feyenoord gevaarlijk. Danilo werd twee keer dreigend, maar kreeg de bal niet over de doellijn. In de 80ste was het dan toch raak voor de Rotterdammers. Heerenveen verdedigde slap en daar maakte Feyenoord gretig gebruik van. Alireza Jahanbakhsh, Danilo en Gimenez combineerden prachtig in het zestienmetergebied en de laatstgenoemde was het eindstadion van de vlotte aanval. Gimenez twijfelde niet en schoot de 0-1 tegen de touwen.

 Heerenveen zocht daarna de aanval. Sahraoui had nog een fraaie actie in huis, maar vond Timon Wellenreuther op zijn pad. Daarna was het pompen of verzuipen zonder uitkomst. Feyenoord hield stand en staat in de halve finale van de TOTO KNVB Beker.

###

"
12;665801;FC Utrecht;SV Spakenburg;UTR;SPK;1;4;2023-02-28Z;2022-23 KNVB Beker, Kwartfinales;Spakenburg verrast vriend en vijand, kegelt Utrecht uit de beker en is halvefinalist;"Amateurploeg Spakenburg heeft de Nederlandse voetbalwereld versteld doen staan door met 1-4 te winnen van FC Utrecht. Door de zege is de Tweede Divisionist halve finalist in de TOTO KNVB Beker. Door de zege staat er voor het eerst sinds 2016 een amateurploeg in de halve finale van het bekertoernooi en voor de derde keer in de geschiedenis. Dat deed Spakenburg dus door Utrecht in eigen huis af te drogen.

 De 1-4 is misschien wel de grootste bekerstunt in de geschiedenis van het Nederlandse voetbal.

 Voor de wedstrijd zei Spakenburg-trainer Chris de Graaf al dat de Blauwen naar de Galgenwaard kwamen om te stunten en dat was te zien. Luuk Admiraal en Dwayne Green kozen al vroeg, brutaal voor de aanval. Aan de andere kant was Douvikas dicht bij een doelpunt, maar de Griek kreeg de bal niet onder controle.

 Het goede begin van Spakenburg kreeg een passend vervolg. In de twaalfde minuut kwam Spakenburg, tegen alle verwachtingen in, op 0-1. Vink volleerde de bal op weergaloze wijze achter Utrecht-doelman Vasilis Barkas.

 Het doelpunt zorgde er wel voor dat Utrecht wat beter ging voetballen. Met name Douvikas meldde zich af en toe voor de goal van Alessandro Damen, maar kreeg de bal niet op goal.

 Na 49 minuten floot scheidsrechter Martin van den Kerkhof voor de rust en het blauwe deel van Spakenburg kon vol verwachting aan de thee.

 In de tweede helft wilde Utrecht zo snel mogelijk orde op zaken stellen. Het koos vol de aanval, maar er was daardoor veel ruimte achter de verdediging. Spakenburg kon dus counteren en daar bleek het erg goed in. Admiraal kon alleen op Barkas af, maar kreeg de bal er niet in.

 Daarna leek Utrecht de gelijkmaker binnen te schieten via Douvikas. De topscorer van Utrecht stond alleen buitenspel bij de opbouw van de aanval en daarom ging dat feest niet door.

 In de 60ste minuut, slechts acht minuten na de afgekeurde goal van Utrecht, werd het 0-2 voor de amateurs. Bij een aanval die identiek was aan zijn eerste kans, werd Admiraal weer weggestuurd. Dit keer maakte hij geen fout oog in oog met de doelman en schoot hij de 0-2 binnen.

 Even leek Utrecht orde op zaken te stellen toen het in de 64ste minuut al op 1-2 kwam. Sander van de Streek stuurde Douvikas met een prachtige pass de diepte in en de aanvaller schoot de bal beheerst tegen de touwen.

 Dit leek de opmaat naar een comeback voor de Domstedelingen, maar niets was minder waar. Vlak na de aansluitingstreffer was de marge alweer twee. Centrale verdediger Artien kon bij een Spakenburgse hoekschop geheel vrijstaand en van dichtbij raak koppen: 1-3.

 Nu leek de sensatie al helemaal compleet. In plaats van het verdedigen van de 1-3, bleef Spakenburg nog altijd op zoek naar de counter. Utrecht kon niet echt doordrukken en de Blauwen maakten het feest compleet door er ook nog 1-4 van maken. Vince Gino Dekker gaf de bal schitterend voor en bekerlegende Floris van der Linden kopte raak.

 Ondanks zes minuten blessuretijd was het verzet bij Utrecht gebroken. Het bleef bij 1-4 en Spakenburg is de komende tijd wereldnieuws.

###

"
13;656889;1. FC Union Berlin;Ajax;FCU;AJA;3;1;2023-02-23Z;2022-23 UEFA Europa League, Play-offs knockout fase;Uiterst efficiënt Union Berlin schakelt Ajax uit in Europa League;"Het is Ajax niet gelukt Union Berlin te verslaan. In Berlijn werd het 3-1 voor de Duitsers. Ajax deed zichzelf tekort en kreeg de doelpunten erg makkelijk tegen, waardoor het Europese seizoen al in februari ten einde is.

 John Heitinga koos tegen Union Berlin voor een driemansverdediging. Dat betekende dat Owen Wijndal naar de bank verhuisde en Calvin Bassey de achterhoede vormde met Jurrien Timber en Devyne Rensch. Edson Alvarez, die op tijd hersteld was van een schouderblessure, startte op het middenveld. Ook was er een basisplaats voor Davy Klaassen.

 Een ander Ajax, een andere wedstrijd
Het was een ander Ajax dan tijdens de 0-0 in de Johan Cruijff ArenA. De ploeg van Heitinga speelde met meer energie en kwam meer in de buurt van keeper Frederik Ronnow. Toch was het Union Berlin dat gelukkig op voorsprong kwam. Uit een corner kopte oud-Ajacied Danilho Doekhi van dichtbij op de hand van Bassey, waarna de bal op de stip ging. Robin Knoche schoot vanaf elf meter binnen. Gerónimo Rulli zat er nog aan, maar via de paal sloeg de bal alsnog tegen de touwen.

 De vroege Duitse voorsprong was een flinke domper voor Ajax, dat Union Berlin in hun kracht zag komen. Ajax speelde dan wel met meer lef en een hoger tempo, het creëerde maar weinig in het eerste halfuur.

 Goed Ajax wordt niet beloond
Het kwartier voor rust lukte het Ajax wel om tot kansen te komen. De beste kans was voor Steven Bergwijn, die zijn schot gekeerd zag worden door Ronnow en vervolgens Mohammed Kudus in buitenspelpositie zag binnentikken. Zo bleef het 1-0 en een paar minuten voor rust werd het nog erger voor Ajax. Rechtsback Josip Juranovic kreeg met fortuin de bal, waarna hij met zijn mindere linkerbeen op de goal van Rulli ‘vuurde’. De bal leek zeker houdbaar, maar was de Argentijnse keeper te machtig. Zo keek de nummer twee van de Eredivisie, geheel tegen de verhouding in, tegen een 2-0 achterstand aan bij rust.

 Hoop is van korte duur
Nog geen twee minuten in de tweede helft kwam Ajax uit een goede voorzet van Bergwijn terug in de wedstrijd. Kudus veegde de bal in het doel, maar de hoop die het doelpunt gaf was van korte duur.

 Het wapen van Union waar alles en iedereen bij Ajax voor gewaarschuwd was - de corners - bleek ook Ajax de das om te doen. Uitgerekend Doekhi knikte bij de tweede paal binnen en Ajax kon weer opnieuw beginnen.

 Amsterdammers doen zichzelf tekort
Weer moest Ajax terugkomen van een achterstand van twee doelpunten, en opnieuw kreeg het kansen. Opnieuw was het Kudus, maar dit keer schoot de Ghanees vanaf enkele meters naast. Daarmee was ook gelijk de grootste kans van Ajax, de laatste.

 Het lukte Ajax niet meer gevaarlijk te worden. Ook met de ingevallen Brian Brobbey en Lorenzo Lucca kreeg het geen grote kansen meer, waardoor het 3-1 bleef en ook nog met tien man eindigde. Alvarez wist het einde van de wedstrijd niet te halen door twee gele kaarten.

 Zo is het Europese seizoen in februari al ten einde voor Ajax, dat zich nu volledig kan focussen op het winnen van de Eredivisie en de KNVB Beker.

###

"
14;656892;Manchester United;Barcelona;MAN;BAR;2;1;2023-02-23Z;2022-23 UEFA Europa League, Play-offs knockout fase;Antony na invalbeurt goud waard voor United in Europese kraker tegen Barcelona;"Manchester United heeft zich ten koste van FC Barcelona geplaatst voor de achtste finale van de Europa League. Antony schoot zijn ploeg in de tweede helft langs de Spaanse topclub met een fraai doelpunt: 2-1.

 Erik ten Hag koos opnieuw voor Wout Weghorst in de basis, terwijl Frenkie de Jong aan de aftrap verscheen namens Barcelona. Net als in het heenduel sloeg de ploeg van trainer Xavi als eerste toe na een vermakelijke openingsfase.

 Penalty
Vanwege een overtreding van Bruno Fernandes op Alejandro Balde in het zestienmetergebied ging de bal op de stip. Vanaf elf meter schoot Robert Lewandowski raak, al kreeg doelman David de Gea nog wel zijn hand tegen de inzet van de Poolse spits aan.

 Ten Hag besloot vervolgens in de rust een wijziging door te voeren. Weghorst bleef in de kleedkamer achter en werd vervangen door Antony, die meteen zijn ploeggenoot Fred zag scoren. De Braziliaanse middenvelder kreeg de bal aangespeeld door Fernandes en haalde vervolgens overtuigend uit: 1-1.

 Hoofdrol
Antony eiste na de gelijkmaker zelf de hoofdrol op in eigen huis. Na twee keer een geblokt schot, stuurde de 22-jarige aanvaller de bal richting de verre hoek en was het raak. In de absolute slotfase haalde Raphaël Varane nog een doelpoging van Lewandowski van de lijn.

###

"
15;656890;PSV;Sevilla;PSV;SEV;2;0;2023-02-23Z;2022-23 UEFA Europa League, Play-offs knockout fase;PSV komt veel te laat op gang tegen Sevilla en is uitgeschakeld in Europa;"PSV is er donderdagavond niet in geslaagd om voor een stunt te zorgen in de return tegen Sevilla. Door doelpunten van Luuk de Jong en Fábio Silva in de slotfase werd er weliswaar met 2-0 gewonnen, maar een Eindhovens offensief kwam veel te laat op gang. Zo eindigt het Europese seizoen van PSV in de tussenronde van de Europa League.

 Bij de thuisploeg kreeg Phillipp Mwene rechts achterin de voorkeur boven Jordan Teze, was Armando Obispo zijn basisplaats kwijt aan André Ramalho en begon middenvelder Erick Gutiérrez in de basis. De opdracht voor PSV was duidelijk, na de 3-0 nederlaag in Sevilla, maar de Spaanse ploeg hield in de eerste helft eenvoudig stand.

 Aanvalsspel
In de openingsfase gaf Luuk de Jong met een kopbal weliswaar een signaal af, maar de ploeg van trainer Jorge Sampaoli had verder weinig te vrezen van PSV. Het spelbeeld veranderde na rust - met het afscheid van Cody Gakpo, die in januari naar Liverpool vertrok, als hoogtepunt - ook nauwelijks in het Philips Stadion.

 Een kwartier voor tijd wist De Jong nog wel de ban te breken door de bal na een luchtduel met Fernando door de benen van doelman Marko Dmitrović te tikken. De spits van PSV vierde even later weer feest, maar zijn tweede doelpunt van de avond werd afgekeurd vanwege buitenspel.

 Korte opleving
De korte opleving van PSV kreeg nog iets meer kleur door een treffer van Fábio Silva, die een goede indruk maakte na zijn invalbeurt, in de blessuretijd, maar het wonder bleef uit.

 Dan was er in de slotfase nog een incident met een PSV-fan, die achter het doel van Dmitrovic het veld betrad en de doelman aanviel. Van Nistelrooij sprak na afloop van het duel schande over het incident.

 Ruud van Nistelrooij over de wedstrijd tegen Sevilla.

###

"
16;637750;De Graafschap;Roda JC Kerkrade;GRA;RJC;2;0;2023-02-19Z;2022-23 Keuken Kampioen Divisie;Hillen en Fortes leiden De Graafschap in de eerste helft al langs Roda JC;"De Graafschap is zondag in eigen huis niet in de problemen gekomen tegen Roda JC. Door doelpunten van Rio Hillen en Jeffry Fortes werd het competitieduel al in de eerste helft beslist: 2-0.

 Bij De Graafschap nam assistent-trainer Richard Roelofsen nog altijd de honneurs waar. Adrie Poldervaart, die sinds begin februari in het ziekenhuis met het syndroom van Guillain Barré ligt, keert voorlopig nog niet terug als hoofdtrainer.

 Voorafgaand aan het thuisduel met Roda ging Roelofsen in op het herstel van Poldervaart. ""Het is echt een verschrikkelijke ziekte, waarvan je eerst moet afwachten tot het op een bepaald plateau is gekomen dat het is uitgewerkt. Dan kun je pas kijken naar je herstel.

 ""Gisteren was het nog aan het verergeren. Hij zit nu nog in het proces van slechter worden. Zijn lichaam is er slecht aan toe, maar zijn bovenkamer is positief.""

 Assistent-trainer Richard Roelofsen van De Graafschap voorafgaand aan het competitieduel met Roda JC.

 Dubbeltreffer
Voor rust zag Roelofsen dat zijn ploeg de aanval koos en dat werd beloond met twee doelpunten. Eerst kopte Hillen uit een corner van Alexander Büttner raak, waarna Fortes schitterend met links van afstand in de rechterkruising schoot.

 Roda domineerde de eerste tien minuten van de tweede helft maar wist geen aansluitingstreffer te forceren. Ook in de slotfase werd er niet meer gescoord. Zo daalt Roda een plek op de ranglijst, naar plaats 11 met 34 punten, en bezet De Graafschap nog altijd plek 14 met 30 punten.

###

"
17;664274;Nederland;Austria;NED;AUT;1;2;2023-02-17Z;2023 Women's International Friendly;Oranjevrouwen verliezen oefenwedstrijd met 2-1 van Oostenrijk;"De Oranjevrouwen hebben een 1-2 nederlaag geleden tegen Oostenrijk. De oefenwedstrijd werd vrijdagavond in het Gozo-stadion gespeeld, nadat een flinke storm ervoor heeft gezorgd dat het speelveld onbespeelbaar was van het Tony Bezzina-stadion.

 De score werd in de zeventiende minuut geopend door Lieke Martens. Vanaf de linkervleugel krulde ze de bal mooi in de verre hoek buiten bereik van de Oostenrijkse keepster. Het zorgde voor een 1-0 voorsprong waar ook de rust mee werd gehaald.

 In de tweede helft liep Martens een blessure op dat ervoor zorgde dat het spel enige tijd stil lag. Ze hoefde echter niet gewissel te worden. De vrije trap die volgde, zorgde door een schot van Spitse voor veel gevaar. Maar ze zag haar poging boven de lat getikt worden door de keepster. De wedstrijd bllek uiteindelijk een paar minuten te lang duren voor de Oranjevrouwen. In de 86ste minuut kwamen de Oostenrijkse vrouwen op gelijke hoogte door een doelpunt van Eileen Campbell. Even later was het Sarah Zadrazil die in blessuretijd de Oostenrijkers naar een overwinning schoot.

###

"
18;656879;Barcelona;Manchester United;BAR;MAN;2;2;2023-02-16Z;2022-23 UEFA Europa League, Play-offs knockout fase;Barcelona en Man. United spelen gelijk na doelpuntrijke tweede helft;"Barcelona en Manchester United houden elkaar in evenwicht met een 2-2 eindstand. Erik ten Hag startte met de Nederlanders Tyrell Malacia en Wout Weghorst in de basis tegen Barcelona. Ook Frenkie de Jong stond aan de aftrap namens Barcelona.

 Catalaanse druk
Na acht minuten spelen kon de eerste grote kans genoteerd worden. Het was Barcelona dat van dicht bij op David de Gea schoot. Het waren de Catalanen die het meeste druk in de eerste fase naar voren wisten te geven. Rond de twintigste minuut kreeg het opnieuw een grote kans, maar de bal werd ruim over het doel geschoten. Even later bracht Frenkie de Jong, na een goede pass, de Poolse spits Lewandowski in stelling voor het doelgebied van Manchester United. Maar Lewandowski kreeg de bal niet goed onder controle, waardoor hij niet kon afdrukken en de bal verloor aan de Engelse verdediging. Na de kansen van Barcelona liet ook Manchester United zich eindelijk zien.

 FC Barcelona-trainer Xavi na afloop van het heenduel in de tussenronde van de Europa League-duel met Manchester United.

 Poging met Nederlands tintje
De Engelsen deden na enige tijd iets terug via Wout Weghorst. De Nederlander zag zijn grote mogelijkheid, na een steekpass door de Spaanse verdediging, gekeerd worden door Ter Stegen. Even later was het zijn teamgenoot Casemiro die via een kopbal de bal in de handen van de Duitse keeper zag verdwijnen. Beide ploegen deden hun best om iets te creëren bij het doel van de tegenstander, maar die hadden na een halfuur spelen nog tot niets geleid. Want ook Marcus Rashford kreeg na de eerste kansen van Manchester United een poging om de 0-1 op het scorebord te zetten. Ook deze bal richting de verre hoek werd knap gered door Ter Stegen. Hij wist zijn doel schoon te houden. Nog voor rust werd aan de kant van Barcelona Pedri vervangen voor Sergi Roberto. Na 45 minuten spelen stond er nog steeds een 0-0 op het scoreformulier.

 Manchester United-trainer Erik ten Hag na afloop van het heenduel in de tussenronde van de Europa League-duel met FC Barcelona.

 Doelpuntrijke tweede helft
In de tweede helft kreeg de liefhebber meer spektakel voorgeschoteld. Barcelona liet direct na rust via Raphinha de intenties zien. Met een harde afstandsschot nam hij het direct het doel van United onder vuur. Maar hij zag zijn doelpoging naast het doel belanden. Even later was het dan eindelijk zover. Barcelona wist na de vele kansen via een hoekschop op 1-0 te komen. Het was invaller Sergi Roberto die zijn ploeg op een 1-0 voorsprong zette en de wedstrijd open brak. Maar de Spanjaarden konden niet lang genieten van de voorsprong en gaven ze het helemaal weg. Het was Marcus Rashford die drie minuten later uit een moeilijke hoek Ter Stegen met een hard schot wist te passeren. Zijn bal ging hard laag over de grond langs de doelpaal en de keeper in het net.

 Manchester United-speler Wout Weghorst na afloop van het heenduel in de tussenronde van de Europa League-duel met FC Barcelona.

 Paar minuten later kwam Manchester United vanuit een hoekshop op voorsprong: 1-2. De goal werd genoteerd als een eigen goal van Koundé. Ook Erik ten Hag liet zich even later horen, hij kreeg de gele kaart van de scheidrechter voor zeuren op de arbitrage. Toch wist Barcelona weer op gelijke hoogte te komen in deze wedstrijd. Een bal, die waarschijnlijk als voorzet bedoeld was voor Lewandowski, belandde in het doel achter De Gea: 2-2. Het was Raphinha die de goal op zijn naam mocht zetten. Het was de eindstand in deze doelpuntrijke tweede helft. Op donderdag 23 februari is de return in Manchester.

 FC Barcelona-speler Frenkie de Jong na afloop van het heenduel in de tussenronde van de Europa League-duel met Manchester United.

###

"
19;656881;Sevilla;PSV;SEV;PSV;3;0;2023-02-16Z;2022-23 UEFA Europa League, Play-offs knockout fase;Hels karwei voor PSV na oorwassing in Sevilla;"PSV heeft een ruime nederlaag geleden tegen Sevilla. In Zuid-Spanje werd het maar liefst 3-0 voor de thuisploeg. De doelpunten van Sevilla werden gemaakt door Youssef En-Nesyri, Lucas Ocampos en Nemanja Gudelj. Na een redelijk eerste half uur, ging het daarna volledig mis bij de Eindhovenaren. Volgende week wacht de return, al lijkt de wedstrijd in Eindhoven bijna een formaliteit.

 Saibari en Til in de basis
Van Nistelrooij begon het Europa League-treffen met Sevilla met Ismael Saibari en Guus Til in de basis. Johan Bakayoko en Thorgan Hazard, die afgelopen Eredivisie-wedstrijd tegen FC Emmen nog in de basis begonnen, zaten op de bank. Ook Armando Obispo moest genoegen nemen met een plek bij de reserves.

 In de eerste helft begon PSV nog aardig aan de wedstrijd. De nummer 4 van de Eredivisie was de bovenliggende partij en werd gevaarlijk. Zo kwam Xavi Simons net een teen te kort bij een voorzet van Saibari in de elfde minuut. PSV was daarna nog wel sterker, maar de initiële storm was wel gaan liggen. Ondanks een schotje van Jesús Navas, was het spel van Sevilla ook niet veel soeps. Alles leek er op alsof de ploegen met 0-0 aan de thee gingen, maar in blessuretijd van de eerste helft werd het toch nog 1-0.

 Luuk de Jong leverde een bal, onverklaarbaar, in bij de Spanjaarden. Uiteindelijk kwam de bal terecht bij En-Nesyri die de bal bij de eerste paal binnentikte. Het was de vijfde goal in de laatste vijf wedstrijd voor de Marokkaanse spits. Na de goal konden de ploegen meteen naar de catacomben voor de rust.

 Oud-Ajacieden doen PSV pijn
De tweede helft begon net zo slecht voor PSV als de eerste eindigde. In de 50ste minuut was uit uitgerekend Lucas Ocampos die de 2-0 maakte. De speler die bij Ajax niks voor elkaar kreeg, schoot de bal prachtig achter Walter Benítez. Nadat hij de bal knap uit de lucht plukte, haalde hij verwoestend uit in de verre hoek: 2-0.

 PSV was het even helemaal kwijt en vijf minuten later lag de 3-0 al in de netten. Dit keer was Ocampos aangever en was het een andere oud-Ajacied die PSV pijn deed. 'Good old' Gudelj, nog altijd basiskracht bij Sevilla, schoot de bal hard achter Benítez en maakte er 3-0 van.

 Daarna was PSV nog wel dicht bij de 3-1, maar Joey Veerman schoot op de paal. De 3-0 bleef op het scorebord staan en PSV wacht een hels karwei volgende week in eigen huis.

###

"
20;656878;Ajax;1. FC Union Berlin;AJA;FCU;0;0;2023-02-16Z;2022-23 UEFA Europa League, Play-offs knockout fase;Onmachtig Ajax moet aan de bak in Berlijn na remise tegen Union;"Ajax heeft de wedstrijd tegen Union Berlin met 0-0 gelijkgespeeld. In de openingswedstrijd van de tussenronde van de Europa League, konden de Amsterdammers geen vuist maken. Het moet zelfs van geluk spreken dat het niet verloor. In de 65ste minuut leek Union op 0-1 te komen, maar het doelpunt van Morten Thorsby werd afgekeurd.

 Ajax had onder John Heitinga nog geen punt verspeeld, maar de trainer paste zijn team nog enigszins aan tegen Union Berlin. Zo waren er basisplaatsen voor zowel Calvin Bassey als Owen Wijndal. Daardoor schoof Edson Álvarez door naar het middenveld. Steven Bergwijn was weer hersteld van een bovenbeenblessure en begon ook aan de aftrap.

 Echt geweldig ging het daardoor niet lopen bij de Amsterdammers. Dat is nog zacht uitgedrukt, want Ajax creëerde helemaal niks in de eerste 45 minuten. De supporters in de Johan Cruijff ArenA moesten met lede ogen aanzien hoe Union Berlin domineerde in de eerste helft. De Duitsers stichtten wel gevaar in de ArenA en Ajax moest Jurriën Timber en Gerónimo Rulli bedanken dat het niet met 0-1 achter kwam.

 Toen scheidsrechter Halil Meler voor de rust floot, had Ajax geen schot richting de goal van de bezoekers afgevuurd.

 Ajax komt goed weg
In de tweede helft vond Heitinga het welletjes en viel hij wat meer terug op de tactiek van de afgelopen tijd. Wijndal ging naar de kant en Brian Brobbey kwam in het veld. Álvarez ging dus weer een linie naar achter en Bassey posteerde zich op de linkerflank van Ajax.

 In het begin van het tweede bedrijf ging het daardoor wat beter lopen bij de thuisploeg. Invaller Brobbey werd al snel gevaarlijk en Ajax kwam beter in de wedstrijd. Na een minuut of 55 werd het spelbeeld van de eerste helft toch weer wat meer zichtbaar. Berlin was beter en Rulli moest tot tweemaal toe ingrijpen. Zijn belangrijkste redding was op een kopbal van Thorsby. De oud-speler van Heerenveen kopte de bal van dichtbij richting de goal, maar de Argentijnse doelman kreeg de bal op zich afkomen en kon redding brengen.

 In de 65ste minuut leek Thorsby Berlin toch op 0-1 te brengen. De middenvelder nam de bal aan tussen Álvarez en Kenneth Taylor en joeg de 0-1 tegen de touwen. Geen Ajacied hield rekening met een eventueel ingrijpen van de VAR, maar na het bekijken van de beelden werd er hands geconstateerd.

 Ook in het restant van de wedstrijd kon Ajax niet overtuigen. In blessuretijd leek Kudus nog een kans te krijgen, maar de Ghanees stond buitenspel. Het bleef daarom bij 0-0. De return tegen de nummer twee van de Bundesliga is volgende week.

###

"
