,id,date,homeContestantId,awayContestantId,homeContestantOfficialName,awayContestantOfficialName,homeContestantCode,awayContestantCode
266,3vb6er6mv1ljzqzxwjxfinx90,2023-04-23Z,b79uipsy57y1jqpy07h4i5ovk,3ebril33e08ddzob4bhq8awsr,Go Ahead Eagles,Fortuna Sittard,GAE,FOR
267,3vg4eykjt2xbfss6xau86aj9w,2023-04-23Z,24fvcruwqrqvqa3aonf8c3zuy,d0zdg647gvgc95xdtk1vpbkys,PSV Eindhoven,AFC Ajax,PSV,AJA
268,3v7b7bpb607qaff7bugau47pw,2023-04-23Z,20vymiy7bo8wkyxai3ew494fz,ccpscwdcm65czscrun048ecn5,Feyenoord Rotterdam,FC Utrecht,FEY,UTR
269,3upb8ekqllw9iko8356gqc07o,2023-04-23Z,3kfktv64h7kg7zryax1wktr5r,ed5nwjz5za3oyi20nxzgqivmx,Alkmaar Zaanstreek,RKC Waalwijk,AZ,RKC
270,3weu2kpyv103k7am5jjj65gr8,2023-05-05Z,ed5nwjz5za3oyi20nxzgqivmx,6g9qrm72224jrk6tkxxxi8a9n,RKC Waalwijk,FC Volendam,RKC,VOL
271,3wmjmxwcdr7vzgv9d5wvkidqs,2023-05-06Z,89w5c6pw7vn0dxypi61tt0g4k,24fvcruwqrqvqa3aonf8c3zuy,Sparta Rotterdam,PSV Eindhoven,SPA,PSV
272,3wb2280pkjwnjl6mnwp191a1g,2023-05-06Z,8iawijq7s9s6d85mjz8wdslki,4vd2t5schmvvufrfib7f2vjdf,Nijmegen Eendracht Combinatie,SC Heerenveen,N.E.C.,HEE
273,3wilrg4jxo1ke0xzoifc3kqhg,2023-05-06Z,ears40cp6opsgvhsy0dgyszpd,ccpscwdcm65czscrun048ecn5,SC Cambuur Leeuwarden,FC Utrecht,CAM,UTR
274,3vroniufvrptmmtqqlnuy4w7o,2023-05-06Z,d0zdg647gvgc95xdtk1vpbkys,3kfktv64h7kg7zryax1wktr5r,AFC Ajax,Alkmaar Zaanstreek,AJA,AZ
275,3vzike95ftcmb67a0x82dc178,2023-05-07Z,3t0vjqtxc8wpjzv82i3oi2ova,4tic29sox7m39fy1ztgv0jsiq,FC Emmen,FC Twente,EMM,TWE
276,3vvp7efhit8x209saao8aejv8,2023-05-07Z,dqk062lu0vm8epvytbm6r4mmf,20vymiy7bo8wkyxai3ew494fz,SBV Excelsior,Feyenoord Rotterdam,EXC,FEY
277,3w762d07antmws1ak19osqnmc,2023-05-07Z,b79uipsy57y1jqpy07h4i5ovk,cos9hxi16eitbcbthof7zrm4m,Go Ahead Eagles,FC Groningen,GAE,GRO
278,3w3d40udwozu6051npjdeqz2s,2023-05-07Z,3ebril33e08ddzob4bhq8awsr,6hsriqr3ybvyg94w2k19oal50,Fortuna Sittard,SBV Vitesse,FOR,VIT
279,3x0ocnykaogavf1pqabxrhic4,2023-05-12Z,4tic29sox7m39fy1ztgv0jsiq,8iawijq7s9s6d85mjz8wdslki,FC Twente,Nijmegen Eendracht Combinatie,TWE,N.E.C.
280,3x8bdpr6y9wcu30fnws335x5g,2023-05-13Z,6g9qrm72224jrk6tkxxxi8a9n,89w5c6pw7vn0dxypi61tt0g4k,FC Volendam,Sparta Rotterdam,VOL,SPA
281,3xk2pjmvgo9vl70oeue6r27mc,2023-05-13Z,4vd2t5schmvvufrfib7f2vjdf,dqk062lu0vm8epvytbm6r4mmf,SC Heerenveen,SBV Excelsior,HEE,EXC
282,3x4g8n70vsin1ygdll6pkc0lw,2023-05-13Z,ccpscwdcm65czscrun048ecn5,ed5nwjz5za3oyi20nxzgqivmx,FC Utrecht,RKC Waalwijk,UTR,RKC
283,3xnyrcf5yvjoeqttit32j766s,2023-05-14Z,6hsriqr3ybvyg94w2k19oal50,ears40cp6opsgvhsy0dgyszpd,SBV Vitesse,SC Cambuur Leeuwarden,VIT,CAM
284,3wq9wbri0hsv87dmu9vm9xh5g,2023-05-14Z,3kfktv64h7kg7zryax1wktr5r,3t0vjqtxc8wpjzv82i3oi2ova,Alkmaar Zaanstreek,FC Emmen,AZ,EMM
285,3ww1780ko8et3buj4avaxbhg4,2023-05-14Z,cos9hxi16eitbcbthof7zrm4m,d0zdg647gvgc95xdtk1vpbkys,FC Groningen,AFC Ajax,GRO,AJA
286,3xc7v3hm5gimvp4uwgfp4r47o,2023-05-14Z,20vymiy7bo8wkyxai3ew494fz,b79uipsy57y1jqpy07h4i5ovk,Feyenoord Rotterdam,Go Ahead Eagles,FEY,GAE
287,3xg5fl8x1khe72cvr3868eyhg,2023-05-14Z,24fvcruwqrqvqa3aonf8c3zuy,3ebril33e08ddzob4bhq8awsr,PSV Eindhoven,Fortuna Sittard,PSV,FOR
288,3xryv8z45hxigqay8su76ey38,2023-05-21Z,d0zdg647gvgc95xdtk1vpbkys,ccpscwdcm65czscrun048ecn5,AFC Ajax,FC Utrecht,AJA,UTR
289,3xw7t7cu3rputglgw28z9oums,2023-05-21Z,3t0vjqtxc8wpjzv82i3oi2ova,20vymiy7bo8wkyxai3ew494fz,FC Emmen,Feyenoord Rotterdam,EMM,FEY
290,3y0ty1j4tvhp6n7yg8316v578,2023-05-21Z,dqk062lu0vm8epvytbm6r4mmf,3ebril33e08ddzob4bhq8awsr,SBV Excelsior,Fortuna Sittard,EXC,FOR
291,3y5b6lvyz2rmsgbbdhuon85qs,2023-05-21Z,b79uipsy57y1jqpy07h4i5ovk,6g9qrm72224jrk6tkxxxi8a9n,Go Ahead Eagles,FC Volendam,GAE,VOL
292,3y99zlu4ustw7c9hc6yeym6tw,2023-05-21Z,8iawijq7s9s6d85mjz8wdslki,3kfktv64h7kg7zryax1wktr5r,Nijmegen Eendracht Combinatie,Alkmaar Zaanstreek,N.E.C.,AZ
293,3yd7ug4zd5o8vwrd6zafpjrbo,2023-05-21Z,24fvcruwqrqvqa3aonf8c3zuy,4vd2t5schmvvufrfib7f2vjdf,PSV Eindhoven,SC Heerenveen,PSV,HEE
294,3yh6ojzjqmi21vqhgujy954b8,2023-05-21Z,ed5nwjz5za3oyi20nxzgqivmx,4tic29sox7m39fy1ztgv0jsiq,RKC Waalwijk,FC Twente,RKC,TWE
295,3yl3zv8iruduxe438um2qa7f8,2023-05-21Z,89w5c6pw7vn0dxypi61tt0g4k,ears40cp6opsgvhsy0dgyszpd,Sparta Rotterdam,SC Cambuur Leeuwarden,SPA,CAM
296,3yp7mxmpawmcmqmdjrlbm6s5w,2023-05-21Z,6hsriqr3ybvyg94w2k19oal50,cos9hxi16eitbcbthof7zrm4m,SBV Vitesse,FC Groningen,VIT,GRO
297,3yuzka4j3nhadljvtax289ous,2023-05-28Z,3kfktv64h7kg7zryax1wktr5r,24fvcruwqrqvqa3aonf8c3zuy,Alkmaar Zaanstreek,PSV Eindhoven,AZ,PSV
298,3yyodzu4yowszu6c7ny61zpqs,2023-05-28Z,ears40cp6opsgvhsy0dgyszpd,ed5nwjz5za3oyi20nxzgqivmx,SC Cambuur Leeuwarden,RKC Waalwijk,CAM,RKC
299,3z2gl107ufm3435adi32qlpg4,2023-05-28Z,20vymiy7bo8wkyxai3ew494fz,6hsriqr3ybvyg94w2k19oal50,Feyenoord Rotterdam,SBV Vitesse,FEY,VIT
300,3z6f45hc8t1gjv1iauujr35lg,2023-05-28Z,3ebril33e08ddzob4bhq8awsr,8iawijq7s9s6d85mjz8wdslki,Fortuna Sittard,Nijmegen Eendracht Combinatie,FOR,N.E.C.
301,3zafwj1d67azx37ca541llo2c,2023-05-28Z,cos9hxi16eitbcbthof7zrm4m,89w5c6pw7vn0dxypi61tt0g4k,FC Groningen,Sparta Rotterdam,GRO,SPA
302,3zebmxaub2d19zkpjaoo0r8yc,2023-05-28Z,4vd2t5schmvvufrfib7f2vjdf,b79uipsy57y1jqpy07h4i5ovk,SC Heerenveen,Go Ahead Eagles,HEE,GAE
303,3zi9iooageo95lt6ij3k25afo,2023-05-28Z,4tic29sox7m39fy1ztgv0jsiq,d0zdg647gvgc95xdtk1vpbkys,FC Twente,AFC Ajax,TWE,AJA
304,3zmbqjk2aqsklakkdu7rum0ic,2023-05-28Z,ccpscwdcm65czscrun048ecn5,3t0vjqtxc8wpjzv82i3oi2ova,FC Utrecht,FC Emmen,UTR,EMM
305,3zqh6wus094sx7jckbp5zpmok,2023-05-28Z,6g9qrm72224jrk6tkxxxi8a9n,dqk062lu0vm8epvytbm6r4mmf,FC Volendam,SBV Excelsior,VOL,EXC
306,1yeir5a0onxamhbkbwensdf6c,2021-08-13Z,b79uipsy57y1jqpy07h4i5ovk,4vd2t5schmvvufrfib7f2vjdf,Go Ahead Eagles,SC Heerenveen,GAE,HEE
307,1yl2og0an4momujbmszfvwzdg,2021-08-14Z,ed5nwjz5za3oyi20nxzgqivmx,3kfktv64h7kg7zryax1wktr5r,RKC Waalwijk,Alkmaar Zaanstreek,RKC,AZ
308,1yqy5ym6bpurzicb18la7ymms,2021-08-14Z,dac758ef858jbq7pcb3gfwite,24fvcruwqrqvqa3aonf8c3zuy,Heracles Almelo,PSV Eindhoven,HER,PSV
309,1yvf3dmhqwufdl872m1cboqac,2021-08-14Z,3ebril33e08ddzob4bhq8awsr,4tic29sox7m39fy1ztgv0jsiq,Fortuna Sittard,FC Twente,FOR,TWE
310,1ze8obsjls11ca5nn7skpm3v8,2021-08-14Z,d0zdg647gvgc95xdtk1vpbkys,8iawijq7s9s6d85mjz8wdslki,AFC Ajax,Nijmegen Eendracht Combinatie,AJA,N.E.C.
311,1zio1j7fszy9s9bqg4hpzugic,2021-08-15Z,ears40cp6opsgvhsy0dgyszpd,cos9hxi16eitbcbthof7zrm4m,SC Cambuur Leeuwarden,FC Groningen,CAM,GRO
312,1zn68uz31lyew8z60hnvi8aok,2021-08-15Z,2uuh2bir8ktof0uxfo06lb4ox,6hsriqr3ybvyg94w2k19oal50,PEC Zwolle,SBV Vitesse,PEC,VIT
313,1zrnsckjwalp1zqxnxa5p5kwk,2021-08-15Z,ccpscwdcm65czscrun048ecn5,89w5c6pw7vn0dxypi61tt0g4k,FC Utrecht,Sparta Rotterdam,UTR,SPA
314,1zwogkr5wnhzrs3knrqz6sdn8,2021-08-15Z,bk5ltsueqmeng29eovd8m2tml,20vymiy7bo8wkyxai3ew494fz,Willem II,Feyenoord Rotterdam,WIL,FEY
315,200dklav68zfm7oarlswfcf10,2021-08-20Z,8iawijq7s9s6d85mjz8wdslki,2uuh2bir8ktof0uxfo06lb4ox,Nijmegen Eendracht Combinatie,PEC Zwolle,N.E.C.,PEC
316,2044ezrwhdvvj5wn04d5i91jo,2021-08-21Z,4vd2t5schmvvufrfib7f2vjdf,ed5nwjz5za3oyi20nxzgqivmx,SC Heerenveen,RKC Waalwijk,HEE,RKC
317,207ie114eah1q7ib9euvf9zbo,2021-08-21Z,24fvcruwqrqvqa3aonf8c3zuy,ears40cp6opsgvhsy0dgyszpd,PSV Eindhoven,SC Cambuur Leeuwarden,PSV,CAM
318,20b1g2a2p1zmx9to4h84t1puc,2021-08-21Z,89w5c6pw7vn0dxypi61tt0g4k,dac758ef858jbq7pcb3gfwite,Sparta Rotterdam,Heracles Almelo,SPA,HER
319,20eg7nrgryjlfkvthb3kn0s9g,2021-08-21Z,cos9hxi16eitbcbthof7zrm4m,ccpscwdcm65czscrun048ecn5,FC Groningen,FC Utrecht,GRO,UTR
320,20i2o45m27hsd41696o2ttus4,2021-08-22Z,4tic29sox7m39fy1ztgv0jsiq,d0zdg647gvgc95xdtk1vpbkys,FC Twente,AFC Ajax,TWE,AJA
321,20lclfxtl3dezo5xregelfl78,2021-08-22Z,20vymiy7bo8wkyxai3ew494fz,b79uipsy57y1jqpy07h4i5ovk,Feyenoord Rotterdam,Go Ahead Eagles,FEY,GAE
322,20p095xfs2dyvv4lrsqvmkavo,2021-08-22Z,6hsriqr3ybvyg94w2k19oal50,bk5ltsueqmeng29eovd8m2tml,SBV Vitesse,Willem II,VIT,WIL
323,20w7shvoi603rg8vglwnpqs5w,2021-08-27Z,3ebril33e08ddzob4bhq8awsr,ed5nwjz5za3oyi20nxzgqivmx,Fortuna Sittard,RKC Waalwijk,FOR,RKC
324,211i96xctu209umxmdnuialn8,2021-08-28Z,ears40cp6opsgvhsy0dgyszpd,4tic29sox7m39fy1ztgv0jsiq,SC Cambuur Leeuwarden,FC Twente,CAM,TWE
325,214rt9ei4iz0hs8ejdz5hu49g,2021-08-28Z,b79uipsy57y1jqpy07h4i5ovk,89w5c6pw7vn0dxypi61tt0g4k,Go Ahead Eagles,Sparta Rotterdam,GAE,SPA
326,217zyum1ipy132j6yifdqneac,2021-08-28Z,24fvcruwqrqvqa3aonf8c3zuy,cos9hxi16eitbcbthof7zrm4m,PSV Eindhoven,FC Groningen,PSV,GRO
327,21bhy5hpu2pi4gbokxtlxu7f8,2021-08-28Z,bk5ltsueqmeng29eovd8m2tml,2uuh2bir8ktof0uxfo06lb4ox,Willem II,PEC Zwolle,WIL,PEC
328,21fieob5d2xepfzmdy0x781sk,2021-08-29Z,ccpscwdcm65czscrun048ecn5,20vymiy7bo8wkyxai3ew494fz,FC Utrecht,Feyenoord Rotterdam,UTR,FEY
329,21jvmol5aqhb48f605pcoqxw4,2021-08-29Z,d0zdg647gvgc95xdtk1vpbkys,6hsriqr3ybvyg94w2k19oal50,AFC Ajax,SBV Vitesse,AJA,VIT
330,21nfrduvsc47s3bgbobw6hzx0,2021-08-29Z,dac758ef858jbq7pcb3gfwite,8iawijq7s9s6d85mjz8wdslki,Heracles Almelo,Nijmegen Eendracht Combinatie,HER,N.E.C.
331,21qltrercyqcnxv3uvjo6vv9w,2021-08-29Z,4vd2t5schmvvufrfib7f2vjdf,3kfktv64h7kg7zryax1wktr5r,SC Heerenveen,Alkmaar Zaanstreek,HEE,AZ
332,21tx0hlpelriikasy9grcgems,2021-09-11Z,4tic29sox7m39fy1ztgv0jsiq,ccpscwdcm65czscrun048ecn5,FC Twente,FC Utrecht,TWE,UTR
333,21xagxb0ja2f4ulokvw4u99g4,2021-09-11Z,2uuh2bir8ktof0uxfo06lb4ox,d0zdg647gvgc95xdtk1vpbkys,PEC Zwolle,AFC Ajax,PEC,AJA
334,22121ig0sz4evzngx1rbu8bh0,2021-09-11Z,ears40cp6opsgvhsy0dgyszpd,b79uipsy57y1jqpy07h4i5ovk,SC Cambuur Leeuwarden,Go Ahead Eagles,CAM,GAE
335,2284oma95v2b57k79ndfp18gk,2021-09-11Z,3kfktv64h7kg7zryax1wktr5r,24fvcruwqrqvqa3aonf8c3zuy,Alkmaar Zaanstreek,PSV Eindhoven,AZ,PSV
336,22bpdwdgcqe86y78crs8w8glw,2021-09-12Z,8iawijq7s9s6d85mjz8wdslki,bk5ltsueqmeng29eovd8m2tml,Nijmegen Eendracht Combinatie,Willem II,N.E.C.,WIL
337,224ku2ikwselrw3ylq56mr310,2021-09-12Z,89w5c6pw7vn0dxypi61tt0g4k,3ebril33e08ddzob4bhq8awsr,Sparta Rotterdam,Fortuna Sittard,SPA,FOR
338,22lhiezmjpwk2sa8ngp21lhqs,2021-09-12Z,cos9hxi16eitbcbthof7zrm4m,4vd2t5schmvvufrfib7f2vjdf,FC Groningen,SC Heerenveen,GRO,HEE
339,22i75kls4fb8x1s4sunr354pg,2021-09-12Z,ed5nwjz5za3oyi20nxzgqivmx,6hsriqr3ybvyg94w2k19oal50,RKC Waalwijk,SBV Vitesse,RKC,VIT
340,22p1zp8r7xra5w4n2zdqh6txw,2021-09-17Z,89w5c6pw7vn0dxypi61tt0g4k,8iawijq7s9s6d85mjz8wdslki,Sparta Rotterdam,Nijmegen Eendracht Combinatie,SPA,N.E.C.
341,22stoqu3kgaazvg1b65fi72fo,2021-09-18Z,4vd2t5schmvvufrfib7f2vjdf,3ebril33e08ddzob4bhq8awsr,SC Heerenveen,Fortuna Sittard,HEE,FOR
342,22y0tizrp7zfmnj04e7nmsgt0,2021-09-18Z,bk5ltsueqmeng29eovd8m2tml,cos9hxi16eitbcbthof7zrm4m,Willem II,FC Groningen,WIL,GRO
343,231c67u3ltnnz5gc9xjvr94ic,2021-09-18Z,d0zdg647gvgc95xdtk1vpbkys,ears40cp6opsgvhsy0dgyszpd,AFC Ajax,SC Cambuur Leeuwarden,AJA,CAM
344,234rjo845m5qmky7er99mgnpw,2021-09-18Z,ccpscwdcm65czscrun048ecn5,ed5nwjz5za3oyi20nxzgqivmx,FC Utrecht,RKC Waalwijk,UTR,RKC
345,238ebzkjd7r9uz4wiqyaogd1w,2021-09-19Z,b79uipsy57y1jqpy07h4i5ovk,2uuh2bir8ktof0uxfo06lb4ox,Go Ahead Eagles,PEC Zwolle,GAE,PEC
346,23bwvr01um5kxpv5o2tz001zo,2021-09-19Z,24fvcruwqrqvqa3aonf8c3zuy,20vymiy7bo8wkyxai3ew494fz,PSV Eindhoven,Feyenoord Rotterdam,PSV,FEY
347,23fa60st7nbbgub4q5mm12044,2021-09-19Z,6hsriqr3ybvyg94w2k19oal50,4tic29sox7m39fy1ztgv0jsiq,SBV Vitesse,FC Twente,VIT,TWE
348,23ii61fxibg1pkrws8y7qkt1w,2021-09-19Z,dac758ef858jbq7pcb3gfwite,3kfktv64h7kg7zryax1wktr5r,Heracles Almelo,Alkmaar Zaanstreek,HER,AZ
349,23m9q2qksmf4chky1qrorh6hg,2021-09-21Z,3ebril33e08ddzob4bhq8awsr,d0zdg647gvgc95xdtk1vpbkys,Fortuna Sittard,AFC Ajax,FOR,AJA
350,23pr0sk8cxuf8qf7c0f2gbxg4,2021-09-21Z,ed5nwjz5za3oyi20nxzgqivmx,bk5ltsueqmeng29eovd8m2tml,RKC Waalwijk,Willem II,RKC,WIL
351,23tcdnfmrg00h6657biqola1g,2021-09-22Z,b79uipsy57y1jqpy07h4i5ovk,24fvcruwqrqvqa3aonf8c3zuy,Go Ahead Eagles,PSV Eindhoven,GAE,PSV
352,240ftr2rqhxftcz4hf9gubpxw,2021-09-22Z,8iawijq7s9s6d85mjz8wdslki,ccpscwdcm65czscrun048ecn5,Nijmegen Eendracht Combinatie,FC Utrecht,N.E.C.,UTR
353,2474l5j5i2fb7xzp3k3t6pm38,2021-09-22Z,cos9hxi16eitbcbthof7zrm4m,6hsriqr3ybvyg94w2k19oal50,FC Groningen,SBV Vitesse,GRO,VIT
354,243qh0kc3kmujt8ha7mespdsk,2021-09-22Z,20vymiy7bo8wkyxai3ew494fz,4vd2t5schmvvufrfib7f2vjdf,Feyenoord Rotterdam,SC Heerenveen,FEY,HEE
355,24abgc9td2c05coojdfmuc45w,2021-09-22Z,2uuh2bir8ktof0uxfo06lb4ox,89w5c6pw7vn0dxypi61tt0g4k,PEC Zwolle,Sparta Rotterdam,PEC,SPA
356,23x1hou24vwae3wnyhu11d6ac,2021-09-23Z,ears40cp6opsgvhsy0dgyszpd,dac758ef858jbq7pcb3gfwite,SC Cambuur Leeuwarden,Heracles Almelo,CAM,HER
357,24dl1xsqjqtvutnz9uixvyfis,2021-09-23Z,4tic29sox7m39fy1ztgv0jsiq,3kfktv64h7kg7zryax1wktr5r,FC Twente,Alkmaar Zaanstreek,TWE,AZ
358,24k4xcod0jrvc32z16f965c0k,2021-09-25Z,bk5ltsueqmeng29eovd8m2tml,24fvcruwqrqvqa3aonf8c3zuy,Willem II,PSV Eindhoven,WIL,PSV
359,24gz65jesqgk93g171urwo74k,2021-09-25Z,d0zdg647gvgc95xdtk1vpbkys,cos9hxi16eitbcbthof7zrm4m,AFC Ajax,FC Groningen,AJA,GRO
360,24phozm3z6iy8dplfw7oea1w4,2021-09-25Z,6hsriqr3ybvyg94w2k19oal50,3ebril33e08ddzob4bhq8awsr,SBV Vitesse,Fortuna Sittard,VIT,FOR
361,24vyna68w89d8ta2f6qe4pij8,2021-09-25Z,20vymiy7bo8wkyxai3ew494fz,8iawijq7s9s6d85mjz8wdslki,Feyenoord Rotterdam,Nijmegen Eendracht Combinatie,FEY,N.E.C.
362,259fizth3qwyusdq8b1celq8k,2021-09-25Z,ccpscwdcm65czscrun048ecn5,2uuh2bir8ktof0uxfo06lb4ox,FC Utrecht,PEC Zwolle,UTR,PEC
363,24zdy9suc5wkns164ldvt7vv8,2021-09-26Z,89w5c6pw7vn0dxypi61tt0g4k,ears40cp6opsgvhsy0dgyszpd,Sparta Rotterdam,SC Cambuur Leeuwarden,SPA,CAM
364,252x914nxt2jghldkzh8bb4es,2021-09-26Z,3kfktv64h7kg7zryax1wktr5r,b79uipsy57y1jqpy07h4i5ovk,Alkmaar Zaanstreek,Go Ahead Eagles,AZ,GAE
365,2563dwq1s25sok4him4y6pxxw,2021-09-26Z,4vd2t5schmvvufrfib7f2vjdf,4tic29sox7m39fy1ztgv0jsiq,SC Heerenveen,FC Twente,HEE,TWE
366,24sn6q011yta1gkkfaxfmm590,2021-09-26Z,dac758ef858jbq7pcb3gfwite,ed5nwjz5za3oyi20nxzgqivmx,Heracles Almelo,RKC Waalwijk,HER,RKC
367,25cxqmp1yjj1chrfqxv5aie50,2021-10-01Z,cos9hxi16eitbcbthof7zrm4m,4tic29sox7m39fy1ztgv0jsiq,FC Groningen,FC Twente,GRO,TWE
368,25gg978mkqpvfdwgbeo9h395g,2021-10-02Z,ed5nwjz5za3oyi20nxzgqivmx,b79uipsy57y1jqpy07h4i5ovk,RKC Waalwijk,Go Ahead Eagles,RKC,GAE
369,25jqn6la4l39xc4rad7220ro4,2021-10-02Z,dac758ef858jbq7pcb3gfwite,bk5ltsueqmeng29eovd8m2tml,Heracles Almelo,Willem II,HER,WIL
370,25nfe8aaz35tptn6qwyo76uc4,2021-10-02Z,2uuh2bir8ktof0uxfo06lb4ox,4vd2t5schmvvufrfib7f2vjdf,PEC Zwolle,SC Heerenveen,PEC,HEE
371,25rf0loz6hszbr2c0kcup045w,2021-10-02Z,3ebril33e08ddzob4bhq8awsr,8iawijq7s9s6d85mjz8wdslki,Fortuna Sittard,Nijmegen Eendracht Combinatie,FOR,N.E.C.
372,25vek83izwn8v5t62pkrlhxqs,2021-10-03Z,d0zdg647gvgc95xdtk1vpbkys,ccpscwdcm65czscrun048ecn5,AFC Ajax,FC Utrecht,AJA,UTR
373,25zdcqri7rv3dbzywrevagutw,2021-10-03Z,ears40cp6opsgvhsy0dgyszpd,3kfktv64h7kg7zryax1wktr5r,SC Cambuur Leeuwarden,Alkmaar Zaanstreek,CAM,AZ
374,262nwz08wptl77ngpyh68ws2c,2021-10-03Z,6hsriqr3ybvyg94w2k19oal50,20vymiy7bo8wkyxai3ew494fz,SBV Vitesse,Feyenoord Rotterdam,VIT,FEY
375,2664znpqsm5g12gedm0dhtus4,2021-10-03Z,24fvcruwqrqvqa3aonf8c3zuy,89w5c6pw7vn0dxypi61tt0g4k,PSV Eindhoven,Sparta Rotterdam,PSV,SPA
376,269w27cvsflsuazlblxabph5g,2021-10-16Z,20vymiy7bo8wkyxai3ew494fz,ed5nwjz5za3oyi20nxzgqivmx,Feyenoord Rotterdam,RKC Waalwijk,FEY,RKC
377,26dfgh7pq2d3gax0w8kwg5kb8,2021-10-16Z,4vd2t5schmvvufrfib7f2vjdf,d0zdg647gvgc95xdtk1vpbkys,SC Heerenveen,AFC Ajax,HEE,AJA
378,26guc1nkoyxym3xyum0veoqhg,2021-10-16Z,b79uipsy57y1jqpy07h4i5ovk,dac758ef858jbq7pcb3gfwite,Go Ahead Eagles,Heracles Almelo,GAE,HER
379,26md5bik2oos5ghx3nq6aftp0,2021-10-16Z,3ebril33e08ddzob4bhq8awsr,ears40cp6opsgvhsy0dgyszpd,Fortuna Sittard,SC Cambuur Leeuwarden,FOR,CAM
380,26pskudcfxn8dejgsy4lmowt0,2021-10-16Z,24fvcruwqrqvqa3aonf8c3zuy,2uuh2bir8ktof0uxfo06lb4ox,PSV Eindhoven,PEC Zwolle,PSV,PEC
381,26t5pu9r1i44fa5vlr1o36ln8,2021-10-17Z,3kfktv64h7kg7zryax1wktr5r,ccpscwdcm65czscrun048ecn5,Alkmaar Zaanstreek,FC Utrecht,AZ,UTR
382,26wqbkc67nmr1cnjfsftpn85w,2021-10-17Z,8iawijq7s9s6d85mjz8wdslki,6hsriqr3ybvyg94w2k19oal50,Nijmegen Eendracht Combinatie,SBV Vitesse,N.E.C.,VIT
383,270f2mvx6044wcbrjogsz15p0,2021-10-17Z,89w5c6pw7vn0dxypi61tt0g4k,cos9hxi16eitbcbthof7zrm4m,Sparta Rotterdam,FC Groningen,SPA,GRO
384,274afcwn7dzxmscev60j2b0no,2021-10-17Z,4tic29sox7m39fy1ztgv0jsiq,bk5ltsueqmeng29eovd8m2tml,FC Twente,Willem II,TWE,WIL
385,277vbbgnzixos5uemhpr101sk,2021-10-22Z,bk5ltsueqmeng29eovd8m2tml,3ebril33e08ddzob4bhq8awsr,Willem II,Fortuna Sittard,WIL,FOR
386,27jndcv1kbvlfytw4ew5q6mms,2021-10-23Z,ccpscwdcm65czscrun048ecn5,4vd2t5schmvvufrfib7f2vjdf,FC Utrecht,SC Heerenveen,UTR,HEE
387,27c6lv9jixnyvh3qqpaxh2wic,2021-10-23Z,2uuh2bir8ktof0uxfo06lb4ox,dac758ef858jbq7pcb3gfwite,PEC Zwolle,Heracles Almelo,PEC,HER
388,27ndc0j1vazm7fho7x5iwu9zo,2021-10-23Z,ed5nwjz5za3oyi20nxzgqivmx,89w5c6pw7vn0dxypi61tt0g4k,RKC Waalwijk,Sparta Rotterdam,RKC,SPA
389,27fu4qxjem0f24ombsgqbmr6c,2021-10-24Z,4tic29sox7m39fy1ztgv0jsiq,8iawijq7s9s6d85mjz8wdslki,FC Twente,Nijmegen Eendracht Combinatie,TWE,N.E.C.
390,27rtz2kgmbw9720sxgxct6pzo,2021-10-24Z,ears40cp6opsgvhsy0dgyszpd,20vymiy7bo8wkyxai3ew494fz,SC Cambuur Leeuwarden,Feyenoord Rotterdam,CAM,FEY
391,280gezwfw0x0p2wjntbxvpkb8,2021-10-24Z,6hsriqr3ybvyg94w2k19oal50,b79uipsy57y1jqpy07h4i5ovk,SBV Vitesse,Go Ahead Eagles,VIT,GAE
392,283qqp3snt4izz5088texmt5g,2021-10-24Z,d0zdg647gvgc95xdtk1vpbkys,24fvcruwqrqvqa3aonf8c3zuy,AFC Ajax,PSV Eindhoven,AJA,PSV
393,27wqultbcna4aomdphlkye2hg,2021-10-24Z,cos9hxi16eitbcbthof7zrm4m,3kfktv64h7kg7zryax1wktr5r,FC Groningen,Alkmaar Zaanstreek,GRO,AZ
394,28nbddq61ewlblhy3yekg0qhg,2021-10-30Z,24fvcruwqrqvqa3aonf8c3zuy,4tic29sox7m39fy1ztgv0jsiq,PSV Eindhoven,FC Twente,PSV,TWE
395,28as6r8rljbafp81c846a4rh0,2021-10-30Z,dac758ef858jbq7pcb3gfwite,d0zdg647gvgc95xdtk1vpbkys,Heracles Almelo,AFC Ajax,HER,AJA
396,28jqu352tcmku8icqbo9bxhjo,2021-10-30Z,4vd2t5schmvvufrfib7f2vjdf,6hsriqr3ybvyg94w2k19oal50,SC Heerenveen,SBV Vitesse,HEE,VIT
397,2878m7n4eyk2f9pma0nonyeqc,2021-10-30Z,3kfktv64h7kg7zryax1wktr5r,2uuh2bir8ktof0uxfo06lb4ox,Alkmaar Zaanstreek,PEC Zwolle,AZ,PEC
398,28r3cpq8qka4cioppy2ebr21g,2021-10-31Z,89w5c6pw7vn0dxypi61tt0g4k,20vymiy7bo8wkyxai3ew494fz,Sparta Rotterdam,Feyenoord Rotterdam,SPA,FEY
399,28ue85gbf4jzkdy61e3pfdjbo,2021-10-31Z,8iawijq7s9s6d85mjz8wdslki,cos9hxi16eitbcbthof7zrm4m,Nijmegen Eendracht Combinatie,FC Groningen,N.E.C.,GRO
